Time,Open,High,Low,Last,Change,%Chg,Volume
05/25/2005,23.7519,24.1793,23.5997,24.0622,0.363,+1.53%,26655336
05/24/2005,23.6348,23.7812,23.5822,23.6992,0.0995,+0.42%,20983524
05/23/2005,23.3597,23.6875,23.2894,23.5997,0.3864,+1.66%,19277478
05/20/2005,23.2719,23.5353,23.2075,23.2133,-0.1757,-0.75%,21891511
05/19/2005,23.0904,23.4124,22.8913,23.389,0.4157,+1.81%,26960486
05/18/2005,23.2192,23.4065,22.8328,22.9733,-0.0468,-0.20%,47701263
05/17/2005,22.6396,23.0611,22.5693,23.0201,0.4039,+1.79%,31677572
05/16/2005,22.5927,22.6571,22.2122,22.6162,-0.0995,-0.44%,41197398
05/13/2005,23.2426,23.2426,22.5986,22.7157,-0.3513,-1.52%,37750561
05/12/2005,23.9159,24.033,23.0435,23.067,-1.0538,-4.37%,39953244
05/11/2005,23.8046,24.1442,23.711,24.1208,0.1464,+0.61%,18633500
05/10/2005,24.4076,24.4076,23.9042,23.9744,-0.4098,-1.68%,27905283
05/09/2005,24.1793,24.4018,24.0974,24.3842,0.322,+1.34%,15827008
05/06/2005,24.2379,24.4545,24.033,24.0622,-0.0703,-0.29%,15357285
05/05/2005,24.0915,24.2671,23.8573,24.1325,0.2576,+1.08%,22817765
05/04/2005,23.5997,23.8983,23.0435,23.8749,0.2752,+1.17%,32426169
05/03/2005,24.1208,24.1208,23.5119,23.5997,-0.5679,-2.35%,20949510
05/02/2005,23.7051,24.1969,23.5178,24.1676,0.4274,+1.80%,39035761
04/29/2005,23.6524,23.869,23.4241,23.7402,0.3044,+1.30%,25504777
04/28/2005,23.7402,23.828,23.4007,23.4358,-0.4801,-2.01%,40897355
04/27/2005,24.5364,24.5891,23.8983,23.9159,-0.6323,-2.58%,51155118
04/26/2005,24.8819,25.0575,24.5482,24.5482,-0.4098,-1.64%,24023979
04/25/2005,24.8233,25.1102,24.7706,24.958,0.3454,+1.40%,22135899
04/22/2005,24.6477,24.876,24.0447,24.6126,0.0527,+0.21%,19564555
04/21/2005,23.8046,24.5599,23.7402,24.5599,0.8197,+3.45%,25450227
04/20/2005,24.3959,24.4779,23.7402,23.7402,-0.4977,-2.05%,36492128
04/19/2005,23.9803,24.3842,23.8632,24.2379,0.5562,+2.35%,34394187
04/18/2005,23.2367,23.7285,23.0728,23.6817,0.4215,+1.81%,53528519
04/15/2005,24.033,24.15,23.225,23.2602,-0.9191,-3.80%,68805240
04/14/2005,24.3257,24.6008,24.1032,24.1793,-0.0117,-0.05%,33370099
04/13/2005,24.595,24.9404,24.1793,24.191,-0.6089,-2.46%,30897848
04/12/2005,25.1102,25.198,24.6828,24.7999,-0.3981,-1.58%,25076537
04/11/2005,24.9697,25.2507,24.7648,25.198,0.1873,+0.75%,19857875
04/08/2005,25.2917,25.52,25.0048,25.0107,-0.4625,-1.82%,20005416
04/07/2005,25.76,25.8771,25.1863,25.4732,-0.0995,-0.39%,32951395
04/06/2005,25.1687,25.6898,24.999,25.5727,0.3981,+1.58%,17848663
04/05/2005,25.2683,25.6137,24.999,25.1746,-0.322,-1.26%,15291674
04/04/2005,25.8186,26.0411,25.3034,25.4966,-0.2225,-0.87%,24090973
04/01/2005,25.4263,25.7542,25.0868,25.7191,0.6206,+2.47%,16375429
03/31/2005,24.9931,25.1746,24.8233,25.0985,0.4977,+2.02%,21328843
03/30/2005,24.2964,24.636,23.8749,24.6008,0.3629,+1.50%,41294410
03/29/2005,24.6477,24.9521,24.2027,24.2379,-0.3981,-1.62%,15711841
03/28/2005,24.6477,24.7823,24.4135,24.636,0.0293,+0.12%,18473797
03/24/2005,24.7648,24.9814,24.3725,24.6067,-0.0176,-0.07%,18584669
03/23/2005,24.8233,24.9346,24.4135,24.6243,-0.48,-1.91%,41570126
03/22/2005,25.321,25.7952,25.0692,25.1043,-0.3045,-1.20%,16722043
03/21/2005,25.5844,25.7015,25.198,25.4088,-0.2224,-0.87%,15132985
03/18/2005,25.6722,25.6722,25.3151,25.6312,0.3128,+1.24%,13777328
03/17/2005,25.0325,25.3534,25.0325,25.3184,0.4318,+1.74%,20214128
03/16/2005,24.7991,25.2367,24.5657,24.8866,0.0817,+0.33%,20913523
03/15/2005,25.2075,25.4818,24.7991,24.8049,-0.3501,-1.39%,21119869
03/14/2005,25.0325,25.2309,24.5832,25.155,0.1809,+0.72%,17408864
03/11/2005,24.6882,25.2075,24.6182,24.9741,0.2042,+0.82%,18758129
03/10/2005,25.0266,25.4117,24.5365,24.7699,-0.5135,-2.03%,34003668
03/09/2005,26.1936,26.3395,25.2367,25.2834,-0.7177,-2.76%,26695437
03/08/2005,25.9369,26.217,25.9077,26.0011,-0.0292,-0.11%,9928576
03/07/2005,26.1119,26.2345,25.7327,26.0303,-0.1808,-0.69%,12342415
03/04/2005,25.9077,26.3103,25.7443,26.2111,0.3326,+1.29%,10267071
03/03/2005,25.5576,25.9311,25.5284,25.8785,0.4201,+1.65%,16903847
03/02/2005,24.9858,25.5051,24.9274,25.4584,0.3676,+1.47%,10481112
03/01/2005,25.5284,25.6743,25.0558,25.0908,-0.496,-1.94%,12787165
02/28/2005,25.9661,26.1119,24.7465,25.5868,-0.1867,-0.72%,16237153
02/25/2005,25.2542,25.9019,25.1958,25.7735,0.6185,+2.46%,11704059
02/24/2005,24.7699,25.1783,24.6532,25.155,0.4843,+1.96%,8650448
02/23/2005,24.3323,24.7115,24.3323,24.6707,0.3093,+1.27%,5577819
02/22/2005,24.7991,24.9566,24.3439,24.3614,-0.1751,-0.71%,11220609
02/18/2005,24.058,24.659,24.0405,24.5365,0.531,+2.21%,11225043
02/17/2005,24.3906,24.5015,23.9646,24.0055,-0.3268,-1.34%,8894657
02/16/2005,23.7371,24.3614,23.6846,24.3323,0.6652,+2.81%,9305436
02/15/2005,23.7196,23.7371,23.492,23.6671,0.0526,+0.22%,4660772
02/14/2005,23.6145,23.7079,23.562,23.6145,0.0291,+0.12%,4930709
02/11/2005,23.3578,23.7079,23.3111,23.5854,0.2043,+0.87%,7275305
02/10/2005,23.0019,23.4103,22.9027,23.3811,0.6243,+2.74%,9775729
02/09/2005,22.8151,22.9785,22.5759,22.7568,-0.0408,-0.18%,10133885
02/08/2005,22.535,22.8385,22.5,22.7976,0.1634,+0.72%,3784190
02/07/2005,22.8443,22.8735,22.4709,22.6342,-0.1518,-0.67%,6296592
02/04/2005,22.7568,22.821,22.6342,22.786,0.0817,+0.36%,7571100
02/03/2005,22.465,22.7218,22.3892,22.7043,0.1109,+0.49%,5888007
02/02/2005,22.3775,22.6051,22.3016,22.5934,0.3093,+1.39%,5317157
02/01/2005,22.0332,22.29,22.0041,22.2841,0.3734,+1.70%,7138913
01/31/2005,21.5898,21.9982,21.5022,21.9107,0.2626,+1.21%,9649750
01/28/2005,21.794,21.794,21.5781,21.6481,-0.2684,-1.22%,8569395
01/27/2005,21.6773,22.0041,21.6481,21.9165,0.1925,+0.89%,5076722
01/26/2005,21.5489,21.759,21.4789,21.724,0.2101,+0.98%,6080808
01/25/2005,21.5606,21.6189,21.3564,21.5139,0.0875,+0.41%,3647771
01/24/2005,21.4731,21.6014,21.403,21.4264,0.1867,+0.88%,6610882
01/21/2005,21.3272,21.4964,21.2338,21.2397,0.0467,+0.22%,7457992
01/20/2005,21.3564,21.3564,21.0354,21.193,-0.2159,-1.01%,6759464
01/19/2005,21.3855,21.5664,21.3855,21.4089,-0.0758,-0.35%,4587771
01/18/2005,21.4147,21.5373,21.3505,21.4847,0.21,+0.99%,7554332
01/14/2005,21.1521,21.2805,21.0354,21.2747,0.1867,+0.89%,2820869
01/13/2005,21.0938,21.2572,20.9771,21.088,0.1401,+0.67%,6169232
01/12/2005,20.6562,20.9479,20.5453,20.9479,0.3618,+1.76%,6039345
01/11/2005,20.5511,20.6503,20.4228,20.5861,0.0291,+0.14%,2824134
01/10/2005,20.627,20.7729,20.4811,20.557,0.1518,+0.74%,7715056
01/07/2005,20.6562,20.6562,20.2244,20.4052,-0.1634,-0.79%,8094007
01/06/2005,20.1602,20.7203,20.1543,20.5686,0.3501,+1.73%,8618243
01/05/2005,20.3061,20.4519,20.166,20.2185,-0.0876,-0.43%,6810549
01/04/2005,20.5395,20.627,20.2944,20.3061,-0.105,-0.51%,10855879
01/03/2005,21.0646,21.123,20.4111,20.4111,-0.7819,-3.69%,6823559
12/31/2004,21.1113,21.2688,21.0763,21.193,0.0525,+0.25%,1083447
12/30/2004,21.2047,21.2163,21.1171,21.1405,-0.0933,-0.44%,1980263
12/29/2004,20.9187,21.2455,20.9187,21.2338,0.1575,+0.75%,3610585
12/28/2004,20.9479,21.1405,20.9479,21.0763,0.1459,+0.70%,3761389
12/27/2004,21.0063,21.298,20.9246,20.9304,-0.3734,-1.75%,7657146
12/23/2004,21.2338,21.3272,21.1755,21.3038,0.1225,+0.58%,3651376
12/22/2004,21.4731,21.5431,20.9829,21.1813,-0.2918,-1.36%,6837623
12/21/2004,21.228,21.4847,21.228,21.4731,0.1809,+0.85%,4991018
12/20/2004,21.1463,21.3214,21.0763,21.2922,0.2568,+1.22%,3337230
12/17/2004,20.9596,21.1346,20.9596,21.0354,-0.0053,-0.03%,5385717
12/16/2004,21.2616,21.2616,20.9418,21.0407,-0.2151,-1.01%,4607706
12/15/2004,21.1512,21.3081,20.9884,21.2558,0.157,+0.74%,9129421
12/14/2004,21.0174,21.1395,20.936,21.0988,0.0639,+0.30%,4150195
12/13/2004,20.6977,21.0349,20.6977,21.0349,0.3663,+1.77%,5232407
12/10/2004,20.8314,20.936,20.6046,20.6686,-0.1453,-0.70%,4810668
12/09/2004,20.6977,20.8139,20.5291,20.8139,0.1744,+0.84%,5600334
12/08/2004,20.3488,20.6918,20.2093,20.6395,0.1395,+0.68%,7871421
12/07/2004,20.9593,21.1221,20.5,20.5,-0.436,-2.08%,5918691
12/06/2004,21.2674,21.2674,20.7791,20.936,0.0116,+0.06%,2576049
12/03/2004,20.657,20.9709,20.6512,20.9244,0.2035,+0.98%,6845778
12/02/2004,21.1046,21.157,20.5581,20.7209,-0.564,-2.65%,11007671
