Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
08/30/2023,80.24,81,79.94,80.57,0.4,+0.50%,620312,1644401
08/29/2023,79.08,80.37,78.51,80.17,0.96,+1.21%,599161,1658521
08/28/2023,79.27,79.99,78.83,79.21,0.12,+0.15%,470724,1650173
08/25/2023,78.1,79.51,77.46,79.09,0.83,+1.06%,902008,1649014
08/24/2023,78.04,78.6,77.03,78.26,-0.02,-0.03%,831866,1625106
08/23/2023,79,79.27,77.04,78.28,-0.75,-0.95%,766247,1616749
08/22/2023,79.48,79.73,78.86,79.03,-0.35,-0.44%,653453,1620368
08/21/2023,79.82,80.77,79.25,79.38,-0.37,-0.46%,778292,1621099
08/18/2023,78.84,79.99,78.23,79.75,0.64,+0.81%,903958,1652502
08/17/2023,78.25,79.75,77.98,79.11,0.69,+0.88%,894071,1677973
08/16/2023,79.76,80.16,78.07,78.42,-1.19,-1.49%,1005223,1691603
08/15/2023,80.83,81.25,79.09,79.61,-1.25,-1.55%,816787,1702766
08/14/2023,81.37,81.38,80.21,80.86,-0.65,-0.80%,669078,1705895
08/11/2023,81.36,82.06,80.88,81.51,0.18,+0.22%,847977,1704647
08/10/2023,82.32,82.85,81.09,81.33,-1.16,-1.41%,892447,1705255
08/09/2023,81.26,82.65,81.12,82.49,1.14,+1.40%,1289103,1698665
08/08/2023,81.03,81.49,78.7,81.35,0.82,+1.02%,1008699,1703711
08/07/2023,81.13,81.63,80.17,80.53,-0.68,-0.84%,687521,1726215
08/04/2023,80.18,81.53,80.05,81.21,1.09,+1.36%,677780,1737184
08/03/2023,78.49,80.45,77.56,80.12,1.8,+2.30%,909031,1743845
08/02/2023,80.6,80.92,77.85,78.32,-1.66,-2.08%,875724,1736099
08/01/2023,80.28,80.71,79.31,79.98,-0.37,-0.46%,731534,1752072
07/31/2023,79.36,80.51,78.88,80.35,1.03,+1.30%,625559,1750069
07/28/2023,78.37,79.43,77.89,79.32,0.62,+0.79%,672998,1737738
07/27/2023,77.63,79.07,77.63,78.7,1.11,+1.43%,827997,1738972
07/26/2023,77.92,78.34,77.27,77.59,-0.67,-0.86%,698011,1741916
07/25/2023,77.63,78.5,77.09,78.26,0.68,+0.88%,768574,1743598
07/24/2023,75.75,77.97,75.47,77.58,1.51,+1.99%,786725,1715370
07/21/2023,74.91,76.25,74.87,76.07,1.23,+1.64%,687679,1698815
07/20/2023,74.56,75.4,73.92,74.84,0.27,+0.36%,714294,1684923
07/19/2023,74.87,75.87,74.31,74.57,-0.26,-0.35%,847105,1707760
07/18/2023,73.33,75.01,73.17,74.83,1.42,+1.93%,899364,1768189
07/17/2023,74.05,75.12,73.12,73.41,-1.01,-1.36%,771026,1784380
07/14/2023,76,76,74.15,74.42,-1.32,-1.74%,765614,1815352
