Time,Open,High,Low,Last,Change,%Chg,Volume
08/18/2015,133.7441,135.3902,132.5096,134.43,0.4801,+0.36%,2270321
08/17/2015,133.4698,135.4588,132.8525,133.9499,-0.3087,-0.23%,1810903
08/14/2015,135.596,137.1049,133.7441,134.2586,-0.9944,-0.74%,1798568
08/13/2015,138.5795,138.5795,134.4643,135.253,-3.9438,-2.83%,2853671
08/12/2015,135.5617,139.8141,134.7387,139.1968,3.3608,+2.47%,4856127
08/11/2015,132.681,136.0761,130.9664,135.836,-0.5487,-0.40%,3176970
08/10/2015,127.9143,136.419,127.9143,136.3847,8.7791,+6.88%,2992240
08/07/2015,129.9719,133.607,127.0226,127.6056,-3.9781,-3.02%,3611806
08/06/2015,125.2051,131.8923,123.6276,131.5837,5.5556,+4.41%,4681399
08/05/2015,129.3203,131.1721,125.3766,126.0281,-1.6118,-1.26%,3187380
08/04/2015,128.463,130.7263,126.0624,127.6399,0.3086,+0.24%,2389995
08/03/2015,129.7661,131.5837,126.714,127.3313,-4.1838,-3.18%,3627173
07/31/2015,134.2242,134.2586,131.2064,131.5151,-3.0864,-2.29%,2968998
07/30/2015,135.8703,137.4135,133.3326,134.6015,-2.1605,-1.58%,2481587
07/29/2015,133.024,137.8594,131.5837,136.762,3.5323,+2.65%,4958537
07/28/2015,128.6001,134.5672,127.537,133.2297,4.8353,+3.77%,5787621
07/27/2015,130.109,131.4465,127.88,128.3944,-3.9437,-2.98%,4159140
07/24/2015,136.5219,137.1392,131.1721,132.3381,-4.1152,-3.02%,3225609
07/23/2015,137.2764,138.3052,133.4012,136.4533,0.2058,+0.15%,3489246
07/22/2015,138.168,138.2366,135.5617,136.2475,-2.8121,-2.02%,4015850
07/21/2015,139.574,142.3861,138.2709,139.0596,0.823,+0.60%,3698295
07/20/2015,143.0376,143.2091,137.8936,138.2366,-5.0411,-3.52%,3723401
07/17/2015,147.2214,147.4615,143.2434,143.2777,-4.0809,-2.77%,3708063
07/16/2015,150.3078,150.6851,146.9128,147.3586,-1.749,-1.17%,2673607
07/15/2015,153.9429,155.0403,148.0102,149.1076,-5.967,-3.85%,3767316
07/14/2015,150.0678,155.4518,149.862,155.0746,4.5267,+3.01%,4401755
07/13/2015,149.862,151.0623,148.0788,150.5479,1.166,+0.78%,3131829
07/10/2015,152.2626,153.2228,149.3133,149.3819,-1.8176,-1.20%,2705829
07/09/2015,151.8167,153.4285,150.9594,151.1995,2.915,+1.97%,5874866
07/08/2015,151.7824,154.4916,146.9128,148.2845,-5.7613,-3.74%,3948606
07/07/2015,149.3133,154.4916,144.7866,154.0458,4.1152,+2.74%,5873438
07/06/2015,151.1309,152.6398,149.0047,149.9306,-4.3896,-2.84%,3210387
07/02/2015,155.6233,156.9607,154.183,154.3202,-0.6172,-0.40%,2134901
07/01/2015,158.5725,160.6987,154.5259,154.9374,-5.0755,-3.17%,2753710
06/30/2015,160.8359,161.3503,158.4697,160.0129,0.7888,+0.50%,1702573
06/29/2015,161.5218,162.8592,159.0526,159.2241,-5.3155,-3.23%,2197362
06/26/2015,164.9168,165.3626,162.6877,164.5396,-0.9602,-0.58%,2157355
06/25/2015,167.5574,167.5917,165.1226,165.4998,-1.0288,-0.62%,1014072
06/24/2015,168.3462,169.7522,166.1171,166.5286,-1.8176,-1.08%,941144
06/23/2015,165.7399,168.4833,164.8139,168.3462,3.0179,+1.83%,1066269
06/22/2015,165.6027,166.2542,162.8935,165.3283,0.6172,+0.37%,1850095
06/19/2015,166.0828,167.5231,164.0595,164.7111,-2.1073,-1.26%,2286533
06/18/2015,168.9706,169.4831,166.6134,166.8184,-0.7857,-0.47%,1875152
06/17/2015,171.3962,172.3186,166.7501,167.6041,-2.1865,-1.29%,2303596
06/16/2015,167.365,169.8589,167.0917,169.7906,2.4939,+1.49%,1719838
06/15/2015,165.7251,168.8682,165.4519,167.2967,-0.2391,-0.14%,1473109
06/12/2015,168.4582,168.834,167.0917,167.5358,-2.2548,-1.33%,1294203
06/11/2015,172.182,172.5919,169.6198,169.7906,-1.9131,-1.11%,1401043
06/10/2015,171.977,172.6261,170.9179,171.7037,2.4939,+1.47%,1541283
06/09/2015,170.1322,172.0112,169.1073,169.2098,0.8541,+0.51%,1980616
06/08/2015,168.7657,170.303,166.5451,168.3557,-0.7516,-0.44%,1989252
06/05/2015,165.3835,170.8496,165.0419,169.1073,2.5622,+1.54%,3084996
06/04/2015,168.424,169.1073,165.6568,166.5451,-2.8355,-1.67%,1864116
06/03/2015,170.1322,172.9336,169.039,169.3806,-1.674,-0.98%,1603631
06/02/2015,169.0048,172.2845,167.8433,171.0546,3.0405,+1.81%,1819770
06/01/2015,168.5265,169.5856,167.3308,168.0141,-1.1957,-0.71%,1444277
05/29/2015,168.629,170.4397,167.775,169.2098,1.0591,+0.63%,2681402
05/28/2015,168.4924,169.1073,165.9985,168.1507,-1.6399,-0.97%,1937295
05/27/2015,168.629,171.1229,167.4333,169.7906,0.2392,+0.14%,926057
05/26/2015,172.0453,172.5578,168.7998,169.5514,-3.8605,-2.23%,1593854
05/22/2015,172.1478,174.9492,171.7037,173.4119,-0.9907,-0.57%,1491140
05/21/2015,170.8155,174.7784,170.508,174.4026,3.9288,+2.30%,1420889
