Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
03/17/2020,43.27,43.27,43.27,43.27,-0.13,-0.30%,1666295,2154450
03/16/2020,43.4,43.4,43.4,43.4,-2.7,-5.86%,1818929,2190227
03/13/2020,46.1,46.1,46.1,46.1,-1.02,-2.16%,1830954,2201888
03/12/2020,47.12,47.12,47.12,47.12,0.12,+0.26%,2940111,2220595
03/11/2020,47,47,47,47,0.2,+0.43%,1910504,2230012
03/10/2020,46.8,46.8,46.8,46.8,0.96,+2.09%,2228991,2220972
03/09/2020,45.84,45.84,45.84,45.84,-3.12,-6.37%,4023388,2211948
03/06/2020,48.96,48.96,48.96,48.96,-0.51,-1.03%,2696734,2214254
03/05/2020,49.47,49.47,49.47,49.47,0,0.00%,1219703,2233315
03/04/2020,49.47,49.47,49.47,49.47,0.11,+0.22%,1288506,2211246
03/03/2020,49.36,49.36,49.36,49.36,0.19,+0.39%,1657858,2196089
03/02/2020,49.17,49.17,49.17,49.17,0.76,+1.57%,1580631,2205214
02/28/2020,48.41,48.41,48.41,48.41,-1.28,-2.58%,1946472,2209193
02/27/2020,50.02,50.02,49.69,49.69,-0.09,-0.18%,1829637,2208234
02/26/2020,49.78,49.78,49.78,49.78,-0.31,-0.62%,1505750,2183533
02/25/2020,50.09,50.09,50.09,50.09,-1.34,-2.61%,1309995,2179833
02/24/2020,51.43,51.43,51.43,51.43,-0.11,-0.21%,1351507,2152959
02/21/2020,51.54,51.54,51.54,51.54,-0.08,-0.15%,1240085,2121237
02/20/2020,51.62,51.62,51.62,51.62,0.08,+0.16%,1152020,2109733
02/19/2020,51.54,51.54,51.54,51.54,0.19,+0.37%,1167968,2126079
02/18/2020,51.35,51.35,51.35,51.35,0.52,+1.02%,1323244,2138168
02/14/2020,50.83,50.83,50.83,50.83,0.08,+0.16%,1268512,2145000
02/13/2020,50.75,50.75,50.75,50.75,-0.49,-0.96%,1578507,2193121
02/12/2020,51.24,51.24,51.24,51.24,-0.28,-0.54%,1630456,2212387
02/11/2020,51.52,51.52,51.52,51.52,-0.35,-0.67%,1406144,2213522
02/10/2020,51.87,51.87,51.87,51.87,0.21,+0.41%,1421242,2232038
02/07/2020,51.66,51.66,51.66,51.66,0.32,+0.62%,1521504,2228359
02/06/2020,51.34,51.34,51.34,51.34,0.7,+1.38%,1513493,2257711
02/05/2020,50.64,50.64,50.64,50.64,0.14,+0.28%,1587238,2259287
02/04/2020,50.5,50.5,50.5,50.5,-0.02,-0.04%,1590958,2271741
02/03/2020,50.52,50.52,50.52,50.52,0.18,+0.36%,1755325,2266346
01/31/2020,50.34,50.34,50.34,50.34,0.07,+0.14%,1564320,2229701
01/30/2020,50.27,50.27,50.27,50.27,0.21,+0.42%,1318618,2207860
01/29/2020,50.06,50.06,50.06,50.06,-0.11,-0.22%,1088723,2195724
01/28/2020,50.17,50.17,50.17,50.17,0.22,+0.44%,1101775,2172019
01/27/2020,49.95,49.95,49.95,49.95,0.36,+0.73%,1164088,2175874
01/24/2020,49.59,49.59,49.59,49.59,-0.58,-1.16%,909872,2174021
01/23/2020,50.17,50.17,50.17,50.17,-1.03,-2.01%,1297877,2149378
01/22/2020,51.2,51.2,51.2,51.2,-0.43,-0.83%,1059894,2149377
01/21/2020,51.63,51.63,51.63,51.63,0.33,+0.64%,1125184,2141469
01/17/2020,51.3,51.3,51.3,51.3,0.03,+0.06%,801086,2148946
01/16/2020,51.27,51.27,51.27,51.27,0.25,+0.49%,972325,2198622
01/15/2020,51.02,51.02,51.02,51.02,-0.38,-0.74%,1021609,2194905
01/14/2020,51.4,51.4,51.4,51.4,0.04,+0.08%,1173261,2215893
01/13/2020,51.36,51.36,51.36,51.36,0.07,+0.14%,1221808,2215788
01/10/2020,51.29,51.29,51.29,51.29,-0.15,-0.29%,1248759,2232832
01/09/2020,51.44,51.44,51.44,51.44,0.39,+0.76%,1448482,2225737
01/08/2020,51.05,51.05,51.05,51.05,-0.46,-0.89%,2439671,2222854
01/07/2020,51.51,51.51,51.51,51.51,0.32,+0.63%,1086609,2244930
01/06/2020,51.19,51.19,51.19,51.19,-0.01,-0.02%,1365487,2219387
01/03/2020,51.2,51.2,51.2,51.2,-0.45,-0.87%,1823096,2203420
01/02/2020,51.65,51.65,51.65,51.65,0.37,+0.72%,796011,2152813
12/31/2019,51.28,51.28,51.28,51.28,-0.39,-0.75%,767489,2145567
12/30/2019,51.67,51.67,51.67,51.67,0.08,+0.16%,695563,2133560
12/27/2019,51.59,51.59,51.59,51.59,0.4,+0.78%,617881,2125892
12/26/2019,51.19,51.19,51.19,51.19,-0.06,-0.12%,465516,2125595
12/24/2019,51.25,51.25,51.25,51.25,0.09,+0.18%,338011,2114661
12/23/2019,51.16,51.16,51.16,51.16,0.07,+0.14%,573718,2110324
12/20/2019,51.09,51.09,51.09,51.09,0.04,+0.08%,1157702,2115462
12/19/2019,51.05,51.05,51.05,51.05,-0.1,-0.20%,771816,2154626
12/18/2019,51.15,51.15,51.15,51.15,0.07,+0.14%,1080518,2150000
12/17/2019,51.08,51.08,51.08,51.08,-0.38,-0.74%,944561,2166584
12/16/2019,51.46,51.46,51.46,51.46,0.42,+0.82%,838746,2147533
12/13/2019,51.04,51.04,51.04,51.04,-0.14,-0.27%,1110281,2177380
12/12/2019,51.18,51.18,51.18,51.18,0.25,+0.49%,1084012,2205273
12/11/2019,50.93,50.93,50.93,50.93,-0.19,-0.37%,1115245,2194891
12/10/2019,51.12,51.12,51.12,51.12,0.25,+0.49%,1122915,2229813
12/09/2019,50.87,50.87,50.87,50.87,-0.01,-0.02%,988938,2236862
12/06/2019,50.88,50.88,50.88,50.88,-0.33,-0.64%,1291889,2233884
12/05/2019,51.21,51.21,51.21,51.21,-0.44,-0.85%,1097705,2209751
12/04/2019,51.65,51.65,51.65,51.65,0.58,+1.14%,1312055,2192511
12/03/2019,51.07,51.07,51.07,51.07,0.07,+0.14%,901452,2163757
12/02/2019,51,51,51,51,0.85,+1.69%,1015732,2173009
11/29/2019,50.15,50.15,50.15,50.15,-1.29,-2.51%,1078373,2190986
11/27/2019,51.44,51.44,51.44,51.44,-0.4,-0.77%,732237,2196244
11/26/2019,51.84,51.84,51.84,51.84,0.14,+0.27%,687479,2187168
11/25/2019,51.7,51.7,51.7,51.7,0.08,+0.15%,665276,2179500
11/22/2019,51.62,51.62,51.62,51.62,-0.45,-0.86%,796625,2176318
11/21/2019,52.07,52.07,52.07,52.07,0.43,+0.83%,1061370,2159065
11/20/2019,51.64,51.64,51.64,51.64,0.67,+1.31%,1009898,2106120
11/19/2019,50.97,50.97,50.97,50.97,-0.39,-0.76%,969397,2123596
11/18/2019,51.36,51.36,51.36,51.36,-0.4,-0.77%,758112,2130944
11/15/2019,51.76,51.76,51.76,51.76,0.45,+0.88%,931388,2153857
11/14/2019,51.31,51.31,51.31,51.31,-0.5,-0.97%,1034480,2162959
11/13/2019,51.81,51.81,51.81,51.81,0.17,+0.33%,1046214,2172356
11/12/2019,51.64,51.64,51.64,51.64,0.05,+0.10%,1115670,2151499
11/11/2019,51.59,51.59,51.59,51.59,-0.04,-0.08%,958505,2152338
11/08/2019,51.63,51.63,51.63,51.63,0.27,+0.53%,1151473,2140517
11/07/2019,51.36,51.36,51.36,51.36,0.15,+0.29%,1357338,2127057
11/06/2019,51.21,51.21,51.21,51.21,-0.83,-1.59%,1059450,2097117
11/05/2019,52.04,52.04,52.04,52.04,0.33,+0.64%,756215,2083893
11/04/2019,51.71,51.71,51.71,51.71,-0.47,-0.90%,995793,2070874
11/01/2019,52.18,52.18,52.18,52.18,1.28,+2.51%,868243,2057606
10/31/2019,50.9,50.9,50.9,50.9,0.04,+0.08%,1184928,2047643
10/30/2019,50.86,50.86,50.86,50.86,-0.73,-1.42%,1287548,2033498
10/29/2019,51.59,51.59,51.59,51.59,0.1,+0.19%,826478,2045914
10/28/2019,51.49,51.49,51.49,51.49,-0.41,-0.79%,725567,2049877
10/25/2019,51.9,51.9,51.9,51.9,0.26,+0.50%,707168,2051975
10/24/2019,51.64,51.64,51.64,51.64,0.09,+0.17%,822446,2045803
10/23/2019,51.55,51.55,51.55,51.55,0.39,+0.76%,1054636,2069770
10/22/2019,51.16,51.16,51.16,51.16,-0.01,-0.02%,783318,2075454
10/21/2019,51.17,51.17,51.17,51.17,0.3,+0.59%,841727,2080592
10/18/2019,50.87,50.87,50.87,50.87,-0.18,-0.35%,925158,2091188
10/17/2019,51.05,51.05,51.05,51.05,0.08,+0.16%,1006216,2102841
10/16/2019,50.97,50.97,50.97,50.97,0.2,+0.39%,917550,2133863
10/15/2019,50.77,50.77,50.77,50.77,-0.48,-0.94%,1033832,2136717
10/14/2019,51.25,51.25,51.25,51.25,0.04,+0.08%,880574,2121548
10/11/2019,51.21,51.21,51.21,51.21,0.29,+0.57%,1519501,2126046
10/10/2019,50.92,50.92,50.92,50.92,-0.31,-0.61%,1186116,2110752
10/09/2019,51.23,51.23,51.23,51.23,-0.16,-0.31%,1173961,2120165
10/08/2019,51.39,51.39,51.39,51.39,0.16,+0.31%,1205323,2105717
10/07/2019,51.23,51.23,51.23,51.23,-0.18,-0.35%,1017746,2135674
10/04/2019,51.41,51.41,51.41,51.41,0.78,+1.54%,920148,2150195
10/03/2019,50.63,50.63,50.63,50.63,-0.53,-1.04%,1166883,2132422
10/02/2019,51.16,51.16,51.16,51.16,-0.08,-0.16%,1075124,2108987
10/01/2019,51.24,51.24,51.24,51.24,0.1,+0.20%,1002179,2085676
09/30/2019,51.14,51.14,51.14,51.14,-0.47,-0.91%,830440,2071478
09/27/2019,51.61,51.61,51.61,51.61,-0.19,-0.37%,1062937,2061481
09/26/2019,51.8,51.8,51.8,51.8,0.07,+0.14%,937426,2044953
09/25/2019,51.73,51.73,51.73,51.73,-0.11,-0.21%,870633,2030292
09/24/2019,51.84,51.84,51.84,51.84,-0.67,-1.28%,951186,2048088
09/23/2019,52.51,52.51,52.51,52.51,0.83,+1.61%,817500,2048214
09/20/2019,51.68,51.68,51.68,51.68,0.23,+0.45%,926826,2050085
09/19/2019,51.45,51.45,51.45,51.45,-0.13,-0.25%,1292486,2058358
09/18/2019,51.58,51.58,51.58,51.58,-0.41,-0.79%,1338484,2056396
09/17/2019,51.99,51.99,51.99,51.99,-0.33,-0.63%,2670543,2073041
09/16/2019,52.32,52.32,52.32,52.32,1.43,+2.81%,3681627,2125121
09/13/2019,50.89,50.89,50.89,50.89,-0.71,-1.38%,1071493,2114089
09/12/2019,51.6,51.6,51.6,51.6,-0.24,-0.46%,1492577,2092716
09/11/2019,51.84,51.84,51.84,51.84,-0.53,-1.01%,1549130,2076864
09/10/2019,52.37,52.37,52.37,52.37,0.11,+0.21%,1316425,2080994
