Time,Open,High,Low,Last,Change,%Chg,Volume
02/09/2009,8.5154,8.5926,8.3855,8.5236,-0.0243,-0.28%,10611726
02/06/2009,8.2799,8.6535,8.2109,8.5479,0.3533,+4.31%,32731309
02/05/2009,7.9469,8.2759,7.9104,8.1946,0.268,+3.38%,20857706
02/04/2009,8.1215,8.1581,7.9266,7.9266,-0.1787,-2.20%,29251680
02/03/2009,7.9916,8.1946,7.8048,8.1053,0.1665,+2.10%,15815959
02/02/2009,7.8779,8.0688,7.817,7.9388,-0.0487,-0.61%,24093475
01/30/2009,8.3043,8.353,7.9266,7.9875,-0.268,-3.25%,27229435
01/29/2009,8.487,8.5439,8.2434,8.2555,-0.3412,-3.97%,17247316
01/28/2009,8.3733,8.7104,8.3733,8.5967,0.3615,+4.39%,13724411
01/27/2009,8.2718,8.3977,8.154,8.2352,-0.0041,-0.05%,9215047
01/26/2009,8.1459,8.4017,8.1012,8.2393,0.1178,+1.45%,16748799
01/23/2009,7.9185,8.2596,7.8495,8.1215,0.0365,+0.45%,16297235
01/22/2009,8.0078,8.2596,7.8454,8.085,-0.0122,-0.15%,21106323
01/21/2009,7.9713,8.1215,7.7642,8.0972,0.2193,+2.78%,15363295
01/20/2009,8.3205,8.3408,7.8048,7.8779,-0.4792,-5.73%,18205153
01/16/2009,8.3489,8.422,8.0891,8.3571,0.1543,+1.88%,18207310
01/15/2009,7.9551,8.3977,7.8292,8.2028,0.2477,+3.11%,31531534
01/14/2009,8.1012,8.1012,7.9266,7.9551,-0.2964,-3.59%,18634524
01/13/2009,8.219,8.418,8.1256,8.2515,0.0081,+0.10%,8837716
01/12/2009,8.4586,8.4748,8.1784,8.2434,-0.203,-2.40%,12089771
01/09/2009,8.7713,8.7713,8.422,8.4464,-0.3208,-3.66%,15261393
01/08/2009,8.5682,8.7875,8.3936,8.7672,0.1584,+1.84%,14288918
01/07/2009,8.6657,8.7347,8.5033,8.6088,-0.1909,-2.17%,11004850
01/06/2009,8.7591,8.9053,8.6454,8.7997,0.0893,+1.03%,14342828
01/05/2009,8.621,8.7713,8.5236,8.7104,0.0975,+1.13%,10087933
01/02/2009,8.2759,8.69,8.2474,8.6129,0.3411,+4.12%,11404231
12/31/2008,7.9997,8.3368,7.9875,8.2718,0.2883,+3.61%,10794735
12/30/2008,7.7967,8.0119,7.7683,7.9835,0.2274,+2.93%,7682754
12/29/2008,7.8779,7.9104,7.6342,7.7561,-0.1096,-1.39%,5224359
12/26/2008,7.886,7.9388,7.8292,7.8657,0.065,+0.83%,5094115
12/24/2008,7.7764,7.8698,7.6952,7.8007,0.004,+0.05%,2433294
12/23/2008,7.9672,7.9835,7.7439,7.7967,-0.0528,-0.67%,5482688
12/22/2008,8.1581,8.2068,7.7561,7.8495,-0.3126,-3.83%,8034404
12/19/2008,8.1865,8.2231,7.8535,8.1621,0.0771,+0.95%,19457508
12/18/2008,8.1973,8.2494,7.9406,8.085,-0.0722,-0.89%,14319459
12/17/2008,7.8684,8.2655,7.7722,8.1572,0.2406,+3.04%,13369164
12/16/2008,7.5757,7.9406,7.5356,7.9166,0.4532,+6.07%,17757669
12/15/2008,7.7521,7.7561,7.327,7.4634,-0.2446,-3.17%,10150795
12/12/2008,7.319,7.7481,7.303,7.708,0.1403,+1.85%,12006764
12/11/2008,7.8444,7.8925,7.4634,7.5677,-0.389,-4.89%,11393763
12/10/2008,7.7481,8.077,7.72,7.9567,0.2246,+2.90%,14087754
12/09/2008,8.0048,8.2133,7.6559,7.7321,-0.3288,-4.08%,15161235
12/08/2008,8.085,8.2454,7.9166,8.0609,0.1965,+2.50%,22793249
