Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
02/04/2020,50.63,50.63,50.63,50.63,-0.02,-0.04%,1590958,2271741
02/03/2020,50.65,50.65,50.65,50.65,0.19,+0.38%,1755325,2266346
01/31/2020,50.46,50.46,50.46,50.46,0.08,+0.16%,1564320,2229701
01/30/2020,50.38,50.38,50.38,50.38,0.23,+0.46%,1318618,2207860
01/29/2020,50.15,50.15,50.15,50.15,-0.11,-0.22%,1088723,2195724
01/28/2020,50.26,50.26,50.26,50.26,0.22,+0.44%,1101775,2172019
01/27/2020,50.04,50.04,50.04,50.04,0.38,+0.77%,1164088,2175874
01/24/2020,49.66,49.66,49.66,49.66,-0.57,-1.13%,909872,2174021
01/23/2020,50.23,50.23,50.23,50.23,-1.01,-1.97%,1297877,2149378
01/22/2020,51.24,51.24,51.24,51.24,-0.43,-0.83%,1059894,2149377
01/21/2020,51.67,51.67,51.67,51.67,0.34,+0.66%,1125184,2141469
01/17/2020,51.33,51.33,51.33,51.33,0.03,+0.06%,801086,2148946
01/16/2020,51.3,51.3,51.3,51.3,0.26,+0.51%,972325,2198622
01/15/2020,51.04,51.04,51.04,51.04,-0.39,-0.76%,1021609,2194905
01/14/2020,51.43,51.43,51.43,51.43,0.03,+0.06%,1173261,2215893
01/13/2020,51.4,51.4,51.4,51.4,0.08,+0.16%,1221808,2215788
01/10/2020,51.32,51.32,51.32,51.32,-0.16,-0.31%,1248759,2232832
01/09/2020,51.48,51.48,51.48,51.48,0.39,+0.76%,1448482,2225737
01/08/2020,51.09,51.09,51.09,51.09,-0.45,-0.87%,2439671,2222854
01/07/2020,51.54,51.54,51.54,51.54,0.32,+0.62%,1086609,2244930
01/06/2020,51.22,51.22,51.22,51.22,-0.02,-0.04%,1365487,2219387
01/03/2020,51.24,51.24,51.24,51.24,-0.44,-0.85%,1823096,2203420
01/02/2020,51.68,51.68,51.68,51.68,0.37,+0.72%,796011,2152813
12/31/2019,51.31,51.31,51.31,51.31,-0.39,-0.75%,767489,2145567
12/30/2019,51.7,51.7,51.7,51.7,0.1,+0.19%,695563,2133560
12/27/2019,51.6,51.6,51.6,51.6,0.39,+0.76%,617881,2125892
12/26/2019,51.21,51.21,51.21,51.21,-0.07,-0.14%,465516,2125595
12/24/2019,51.28,51.28,51.28,51.28,0.08,+0.16%,338011,2114661
12/23/2019,51.2,51.2,51.2,51.2,0.07,+0.14%,573718,2110324
12/20/2019,51.13,51.13,51.13,51.13,0.04,+0.08%,1157702,2115462
12/19/2019,51.09,51.09,51.09,51.09,-0.07,-0.14%,771816,2154626
12/18/2019,51.16,51.16,51.16,51.16,0.07,+0.14%,1080518,2150000
12/17/2019,51.09,51.09,51.09,51.09,-0.37,-0.72%,944561,2166584
12/16/2019,51.46,51.46,51.46,51.46,0.44,+0.86%,838746,2147533
12/13/2019,51.02,51.02,51.02,51.02,-0.15,-0.29%,1110281,2177380
12/12/2019,51.17,51.17,51.17,51.17,0.25,+0.49%,1084012,2205273
12/11/2019,50.92,50.92,50.92,50.92,-0.18,-0.35%,1115245,2194891
12/10/2019,51.1,51.1,51.1,51.1,0.23,+0.45%,1122915,2229813
12/09/2019,50.87,50.87,50.87,50.87,-0.01,-0.02%,988938,2236862
12/06/2019,50.88,50.88,50.88,50.88,-0.33,-0.64%,1291889,2233884
12/05/2019,51.21,51.21,51.21,51.21,-0.46,-0.89%,1097705,2209751
12/04/2019,51.67,51.67,51.67,51.67,0.57,+1.12%,1312055,2192511
12/03/2019,51.1,51.1,51.1,51.1,0.06,+0.12%,901452,2163757
12/02/2019,51.04,51.04,51.04,51.04,0.84,+1.67%,1015732,2173009
11/29/2019,50.2,50.2,50.2,50.2,-1.25,-2.43%,1078373,2190986
11/27/2019,51.45,51.45,51.45,51.45,-0.42,-0.81%,732237,2196244
11/26/2019,51.87,51.87,51.87,51.87,0.14,+0.27%,687479,2187168
11/25/2019,51.73,51.73,51.73,51.73,0.09,+0.17%,665276,2179500
11/22/2019,51.64,51.64,51.64,51.64,-0.45,-0.86%,796625,2176318
11/21/2019,52.09,52.09,52.09,52.09,0.41,+0.79%,1061370,2159065
11/20/2019,51.68,51.68,51.68,51.68,0.66,+1.29%,1009898,2106120
11/19/2019,51.02,51.02,51.02,51.02,-0.38,-0.74%,969397,2123596
11/18/2019,51.4,51.4,51.4,51.4,-0.4,-0.77%,758112,2130944
11/15/2019,51.8,51.8,51.8,51.8,0.46,+0.90%,931388,2153857
11/14/2019,51.34,51.34,51.34,51.34,-0.52,-1.00%,1034480,2162959
11/13/2019,51.86,51.86,51.86,51.86,0.16,+0.31%,1046214,2172356
11/12/2019,51.7,51.7,51.7,51.7,0.05,+0.10%,1115670,2151499
11/11/2019,51.65,51.65,51.65,51.65,-0.05,-0.10%,958505,2152338
11/08/2019,51.7,51.7,51.7,51.7,0.27,+0.52%,1151473,2140517
11/07/2019,51.43,51.43,51.43,51.43,0.15,+0.29%,1357338,2127057
11/06/2019,51.28,51.28,51.28,51.28,-0.83,-1.59%,1059450,2097117
11/05/2019,52.11,52.11,52.11,52.11,0.34,+0.66%,756215,2083893
11/04/2019,51.77,51.77,51.77,51.77,-0.48,-0.92%,995793,2070874
11/01/2019,52.25,52.25,52.25,52.25,1.29,+2.53%,868243,2057606
10/31/2019,50.96,50.96,50.96,50.96,0.05,+0.10%,1184928,2047643
10/30/2019,50.91,50.91,50.91,50.91,-0.73,-1.41%,1287548,2033498
10/29/2019,51.64,51.64,51.64,51.64,0.11,+0.21%,826478,2045914
10/28/2019,51.53,51.53,51.53,51.53,-0.42,-0.81%,725567,2049877
10/25/2019,51.95,51.95,51.95,51.95,0.26,+0.50%,707168,2051975
10/24/2019,51.69,51.69,51.69,51.69,0.1,+0.19%,822446,2045803
10/23/2019,51.59,51.59,51.59,51.59,0.37,+0.72%,1054636,2069770
10/22/2019,51.22,51.22,51.22,51.22,-0.01,-0.02%,783318,2075454
10/21/2019,51.23,51.23,51.23,51.23,0.32,+0.63%,841727,2080592
10/18/2019,50.91,50.91,50.91,50.91,-0.2,-0.39%,925158,2091188
