Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
08/29/2019,56.67,56.67,56.67,56.67,0.91,+1.63%,1188643,2051415
08/28/2019,55.76,55.76,55.76,55.76,0.87,+1.58%,1158098,2017492
08/27/2019,54.89,54.89,54.89,54.89,1.26,+2.35%,890436,2003007
08/26/2019,53.63,53.63,53.63,53.63,-0.53,-0.98%,972288,1991193
08/23/2019,54.16,54.16,54.16,54.16,-1.12,-2.03%,1276851,1977760
08/22/2019,55.28,55.28,55.28,55.28,-0.37,-0.66%,976295,1986260
08/21/2019,55.65,55.65,55.65,55.65,-0.46,-0.82%,1247910,1981369
08/20/2019,56.11,56.11,56.11,56.11,-0.13,-0.23%,1104505,1997749
08/19/2019,56.24,56.24,56.24,56.24,1.42,+2.59%,1059863,2017544
08/16/2019,54.82,54.82,54.82,54.82,0.38,+0.70%,823802,2031139
08/15/2019,54.44,54.44,54.44,54.44,-0.73,-1.32%,1306008,2022692
08/14/2019,55.17,55.17,55.17,55.17,-1.9,-3.33%,1382042,2050948
08/13/2019,57.07,57.07,57.07,57.07,2.11,+3.84%,1595894,2059135
08/12/2019,54.96,54.96,54.96,54.96,0.48,+0.88%,1368891,2053528
08/09/2019,54.48,54.48,54.48,54.48,1.9,+3.61%,1609295,2058094
08/08/2019,52.58,52.58,52.58,52.58,1.44,+2.82%,1500220,2057593
08/07/2019,51.14,51.14,51.14,51.14,-2.47,-4.61%,1895422,2057934
08/06/2019,53.61,53.61,53.61,53.61,-1.02,-1.87%,1217095,2070210
08/05/2019,54.63,54.63,54.63,54.63,-1.04,-1.87%,1498915,2049859
08/02/2019,55.67,55.67,55.67,55.67,1.97,+3.67%,1201071,2071247
08/01/2019,53.7,53.7,53.7,53.7,-4.82,-8.24%,1437514,2067584
07/31/2019,58.52,58.52,58.52,58.52,0.55,+0.95%,1046031,2055140
07/30/2019,57.97,57.97,57.97,57.97,1.12,+1.97%,924067,2069072
07/29/2019,56.85,56.85,56.85,56.85,0.64,+1.14%,772961,2061283
07/26/2019,56.21,56.21,56.21,56.21,0.17,+0.30%,698381,2050154
07/25/2019,56.04,56.04,56.04,56.04,0.08,+0.14%,867711,2058864
07/24/2019,55.96,55.96,55.96,55.96,-0.79,-1.39%,1204770,2055262
07/23/2019,56.75,56.75,56.75,56.75,0.54,+0.96%,763976,2053433
07/22/2019,56.21,56.21,56.21,56.21,0.57,+1.02%,858408,2045328
07/19/2019,55.64,55.64,55.64,55.64,0.33,+0.60%,1118787,2051374
07/18/2019,55.31,55.31,55.31,55.31,-1.43,-2.52%,1365350,2089232
07/17/2019,56.74,56.74,56.74,56.74,-0.84,-1.46%,1300012,2089701
07/16/2019,57.58,57.58,57.58,57.58,-1.94,-3.26%,1387580,2089629
07/15/2019,59.52,59.52,59.52,59.52,-0.66,-1.10%,1017581,2083921
07/12/2019,60.18,60.18,60.18,60.18,-0.02,-0.03%,864497,2075412
07/11/2019,60.2,60.2,60.2,60.2,-0.23,-0.38%,1091899,2048316
07/10/2019,60.43,60.43,60.43,60.43,2.62,+4.53%,1297142,2020749
07/09/2019,57.81,57.81,57.81,57.81,0.23,+0.40%,950688,1999766
07/08/2019,57.58,57.58,57.58,57.58,0.16,+0.28%,850076,2003680
07/05/2019,57.42,57.42,57.42,57.42,0.14,+0.24%,955290,2014396
07/03/2019,57.28,57.28,57.28,57.28,1.05,+1.87%,969093,2021547
07/02/2019,56.23,56.23,56.23,56.23,-2.87,-4.86%,1384150,2031169
07/01/2019,59.1,59.1,59.1,59.1,0.68,+1.16%,1112588,2028276
06/28/2019,58.42,58.42,58.42,58.42,-0.98,-1.65%,837447,2020929
06/27/2019,59.4,59.4,59.4,59.4,0.01,+0.02%,863774,2016572
06/26/2019,59.39,59.39,59.39,59.39,1.54,+2.66%,1268823,2011753
06/25/2019,57.85,57.85,57.85,57.85,-0.05,-0.09%,1007378,2004961
06/24/2019,57.9,57.9,57.9,57.9,0.55,+0.96%,909601,1996570
06/21/2019,57.35,57.35,57.35,57.35,0.2,+0.35%,1092909,1997368
06/20/2019,57.15,57.15,57.15,57.15,3.41,+6.35%,1436154,1976996
06/19/2019,53.74,53.74,53.74,53.74,-0.13,-0.24%,1120105,1985353
06/18/2019,53.87,53.87,53.87,53.87,1.95,+3.76%,1162473,2003618
06/17/2019,51.92,51.92,51.92,51.92,-0.57,-1.09%,831373,2006676
06/14/2019,52.49,52.49,52.49,52.49,0.13,+0.25%,968734,2049309
06/13/2019,52.36,52.36,52.36,52.36,1.23,+2.41%,1608220,2062778
06/12/2019,51.13,51.13,51.13,51.13,-2.17,-4.07%,1353694,2062113
06/11/2019,53.3,53.3,53.3,53.3,-0.04,-0.07%,1144954,2057046
06/10/2019,53.34,53.34,53.34,53.34,-0.6,-1.11%,1095035,2066191
06/07/2019,53.94,53.94,53.94,53.94,1.33,+2.53%,1323484,2090683
06/06/2019,52.61,52.61,52.61,52.61,1.04,+2.02%,1273487,2109204
